Order Date,Ship Date,Customer,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2024-11-26,2024-11-29,Customer_716,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Mango Juice 1L,340.0,4,0.0,113.96
2024-11-27,2024-11-30,Customer_189,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Hand Sanitizer 100ml,380.0,8,0.05,119.11
2024-11-27,2024-11-30,Customer_332,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Mango Juice 1L,340.0,5,0.2,96.77
2024-11-27,2024-11-30,Customer_599,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Instant Noodles Pack,72.0,6,0.2,11.28
2024-11-27,2024-11-28,Customer_887,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,270.0,6,0.0,53.39
2024-11-27,2024-11-29,Customer_926,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Green Tea Box,405.0,3,0.1,132.39
2024-11-27,2024-11-28,Customer_834,Consumer,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,418.0,4,0.05,43.01
2024-11-27,2024-11-28,Customer_833,Corporate,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,595.0,7,0.0,151.69
2024-11-27,2024-11-30,Customer_137,Home Office,United States,Sample City,Sample State,Central,Household,Household,Floor Cleaner 1L,266.0,2,0.05,86.92
2024-11-27,2024-11-29,Customer_648,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Face Wash 100ml,270.75,3,0.05,89.28
2024-11-27,2024-11-29,Customer_141,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,27.0,2,0.1,3.76
2024-11-27,2024-11-30,Customer_563,Consumer,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,528.0,6,0.2,103.97
2024-11-27,2024-11-28,Customer_342,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Dark Chocolate Bar,304.0,4,0.05,52.52
2024-11-27,2024-11-29,Customer_824,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,128.25,3,0.05,39.97
2024-11-27,2024-11-30,Customer_101,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Instant Noodles Pack,85.5,6,0.05,29.57
2024-11-27,2024-11-29,Customer_438,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Hand Sanitizer 100ml,47.5,1,0.05,9.47
2024-11-27,2024-11-28,Customer_671,Consumer,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,114.0,1,0.05,38.18
2024-11-27,2024-11-28,Customer_237,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Mineral Water 1L,152.0,8,0.05,19.69
2024-11-27,2024-11-30,Customer_971,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Green Tea Box,135.0,1,0.1,34.01
2024-11-28,2024-11-30,Customer_166,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,340.0,5,0.2,49.29
2024-11-28,2024-11-30,Customer_908,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Face Wash 100ml,684.0,8,0.1,122.01
2024-11-28,2024-11-29,Customer_193,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Masala Chips 50g,144.0,9,0.2,32.32
2024-11-28,2024-12-01,Customer_480,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,32.0,2,0.2,8.75
2024-11-28,2024-12-01,Customer_825,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Toothpaste 150g,120.0,2,0.2,24.46
2024-11-29,2024-12-01,Customer_395,Home Office,United States,Sample City,Sample State,Central,Snacks,Snacks,Classic Namkeen 200g,144.0,4,0.1,45.83
2024-11-29,2024-12-01,Customer_939,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,192.0,3,0.2,65.53
2024-11-29,2024-12-02,Customer_125,Home Office,United States,Sample City,Sample State,Central,Snacks,Snacks,Dark Chocolate Bar,448.0,7,0.2,137.53
2024-11-29,2024-12-01,Customer_829,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,60.0,5,0.2,8.19
2024-11-29,2024-12-01,Customer_449,Corporate,United States,Sample City,Sample State,Central,Household,Household,Floor Cleaner 1L,399.0,3,0.05,109.23
2024-11-29,2024-12-01,Customer_929,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Dark Chocolate Bar,448.0,7,0.2,92.65
2024-11-29,2024-12-01,Customer_706,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Mango Juice 1L,76.5,1,0.1,10.58
2024-11-29,2024-12-01,Customer_410,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Masala Chips 50g,72.0,4,0.1,22.34
2024-11-29,2024-12-02,Customer_713,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Instant Noodles Pack,84.0,7,0.2,25.38
2024-11-29,2024-12-01,Customer_867,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Green Tea Box,450.0,3,0.0,86.1
2024-11-29,2024-12-02,Customer_599,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,38.0,2,0.05,7.08
2024-11-29,2024-12-01,Customer_938,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,320.0,4,0.0,62.9
2024-11-29,2024-12-01,Customer_602,Home Office,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Face Wash 100ml,342.0,4,0.1,68.08
2024-11-29,2024-11-30,Customer_497,Home Office,United States,Sample City,Sample State,Central,Beverages,Beverages,Green Tea Box,480.0,4,0.2,152.44
2024-11-29,2024-12-02,Customer_575,Home Office,United States,Sample City,Sample State,South,Household,Household,Floor Cleaner 1L,420.0,3,0.0,127.38
2024-11-29,2024-11-30,Customer_335,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Face Wash 100ml,427.5,5,0.1,87.47
2024-11-29,2024-12-01,Customer_918,Corporate,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,264.0,3,0.2,43.09
2024-11-29,2024-12-02,Customer_631,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Toothpaste 150g,427.5,6,0.05,135.15
2024-11-30,2024-12-03,Customer_653,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,75.0,5,0.0,7.52
2024-11-30,2024-12-02,Customer_884,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Dark Chocolate Bar,240.0,3,0.0,61.92
2024-11-30,2024-12-01,Customer_798,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Green Tea Box,600.0,4,0.0,101.52
2024-11-30,2024-12-03,Customer_598,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Masala Chips 50g,144.0,8,0.1,37.57
2024-11-30,2024-12-03,Customer_419,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Mineral Water 1L,96.0,6,0.2,21.4
2024-11-30,2024-12-03,Customer_804,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,768.0,8,0.2,232.71
2024-11-30,2024-12-02,Customer_697,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Dark Chocolate Bar,304.0,4,0.05,75.86
2024-11-30,2024-12-03,Customer_471,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Face Wash 100ml,812.25,9,0.05,103.34
2024-11-30,2024-12-02,Customer_736,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Cola 750ml,225.0,5,0.0,55.64
2024-11-30,2024-12-02,Customer_956,Consumer,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,204.0,3,0.2,37.86
2024-12-01,2024-12-02,Customer_171,Consumer,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Herbal Shampoo 180ml,672.0,7,0.2,104.87
2024-12-01,2024-12-03,Customer_108,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,726.75,9,0.05,234.49
2024-12-01,2024-12-02,Customer_930,Consumer,United States,Sample City,Sample State,West,Personal Care,Personal Care,Hand Sanitizer 100ml,225.0,5,0.1,51.09
2024-12-01,2024-12-02,Customer_970,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Instant Noodles Pack,114.0,8,0.05,32.03
2024-12-01,2024-12-02,Customer_411,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Masala Chips 50g,54.0,3,0.1,18.68
2024-12-01,2024-12-04,Customer_580,Corporate,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,768.0,8,0.2,145.44
2024-12-01,2024-12-03,Customer_401,Consumer,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,220.0,2,0.0,74.19
2024-12-01,2024-12-02,Customer_489,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,108.0,8,0.1,29.03
2024-12-02,2024-12-04,Customer_164,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Cola 750ml,384.75,9,0.05,61.75
2024-12-02,2024-12-04,Customer_695,Corporate,United States,Sample City,Sample State,South,Snacks,Snacks,Classic Namkeen 200g,228.0,6,0.05,55.7
2024-12-02,2024-12-03,Customer_177,Home Office,United States,Sample City,Sample State,Central,Beverages,Beverages,Cola 750ml,180.0,5,0.2,59.05
2024-12-02,2024-12-04,Customer_932,Corporate,United States,Sample City,Sample State,West,Beverages,Beverages,Green Tea Box,720.0,6,0.2,81.44
2024-12-02,2024-12-03,Customer_352,Corporate,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,162.0,9,0.1,33.72
2024-12-02,2024-12-04,Customer_378,Consumer,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Toothpaste 150g,360.0,6,0.2,55.78
2024-12-02,2024-12-03,Customer_993,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Cola 750ml,324.0,8,0.1,38.66
2024-12-02,2024-12-05,Customer_833,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Instant Noodles Pack,121.5,9,0.1,29.33
2024-12-02,2024-12-05,Customer_356,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Cola 750ml,144.0,4,0.2,47.98
2024-12-02,2024-12-04,Customer_730,Consumer,United States,Sample City,Sample State,Central,Household,Household,Laundry Detergent 1kg,1197.0,6,0.05,151.01
2024-12-02,2024-12-05,Customer_880,Corporate,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,576.0,9,0.2,136.63
2024-12-02,2024-12-03,Customer_217,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Green Tea Box,540.0,4,0.1,171.88
2024-12-02,2024-12-04,Customer_387,Corporate,United States,Sample City,Sample State,South,Household,Household,Floor Cleaner 1L,756.0,6,0.1,222.09
2024-12-02,2024-12-05,Customer_535,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Masala Chips 50g,144.0,9,0.2,37.41
2024-12-02,2024-12-05,Customer_761,Home Office,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Face Wash 100ml,90.25,1,0.05,28.25
2024-12-02,2024-12-03,Customer_978,Consumer,United States,Sample City,Sample State,Central,Household,Household,Laundry Detergent 1kg,336.0,2,0.2,46.14
2024-12-02,2024-12-05,Customer_546,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Mango Juice 1L,323.0,4,0.05,43.64
2024-12-02,2024-12-05,Customer_321,Corporate,United States,Sample City,Sample State,West,Beverages,Beverages,Cola 750ml,42.75,1,0.05,8.18
2024-12-02,2024-12-04,Customer_256,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Herbal Shampoo 180ml,108.0,1,0.1,17.09
2024-12-02,2024-12-05,Customer_631,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Masala Chips 50g,171.0,9,0.05,49.77
2024-12-02,2024-12-05,Customer_583,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,76.5,1,0.1,12.27
2024-12-03,2024-12-06,Customer_132,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,94.5,7,0.1,14.11
2024-12-03,2024-12-05,Customer_423,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,67.5,5,0.1,19.9
2024-12-03,2024-12-06,Customer_128,Corporate,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,418.0,4,0.05,54.26
2024-12-03,2024-12-05,Customer_349,Consumer,United States,Sample City,Sample State,South,Household,Household,Laundry Detergent 1kg,1134.0,6,0.1,147.46
2024-12-03,2024-12-05,Customer_454,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,120.0,3,0.2,39.42
2024-12-03,2024-12-04,Customer_807,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Green Tea Box,1350.0,9,0.0,264.77
2024-12-03,2024-12-05,Customer_784,Corporate,United States,Sample City,Sample State,South,Personal Care,Personal Care,Face Wash 100ml,270.75,3,0.05,71.18
2024-12-03,2024-12-04,Customer_751,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,688.5,9,0.1,197.57
2024-12-03,2024-12-06,Customer_890,Consumer,United States,Sample City,Sample State,South,Household,Household,Dish Wash Liquid 500ml,313.5,3,0.05,36.24
2024-12-03,2024-12-04,Customer_459,Home Office,United States,Sample City,Sample State,West,Household,Household,Laundry Detergent 1kg,945.0,5,0.1,288.58
2024-12-03,2024-12-04,Customer_803,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Mango Juice 1L,680.0,8,0.0,175.76
2024-12-03,2024-12-05,Customer_323,Home Office,United States,Sample City,Sample State,South,Household,Household,Laundry Detergent 1kg,168.0,1,0.2,43.01
2024-12-03,2024-12-05,Customer_931,Home Office,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,704.0,8,0.2,147.77
2024-12-03,2024-12-04,Customer_608,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,299.25,7,0.05,91.11
2024-12-03,2024-12-06,Customer_245,Corporate,United States,Sample City,Sample State,East,Household,Household,Floor Cleaner 1L,784.0,7,0.2,250.35
2024-12-03,2024-12-04,Customer_379,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Mineral Water 1L,80.0,4,0.0,13.58
2024-12-03,2024-12-04,Customer_646,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Masala Chips 50g,36.0,2,0.1,11.58
2024-12-03,2024-12-05,Customer_400,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Classic Namkeen 200g,114.0,3,0.05,23.25
2024-12-03,2024-12-06,Customer_443,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,48.0,3,0.2,6.59
2024-12-04,2024-12-05,Customer_839,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,200.0,5,0.2,69.8
2024-12-04,2024-12-07,Customer_737,Corporate,United States,Sample City,Sample State,South,Household,Household,Dish Wash Liquid 500ml,522.5,5,0.05,149.25
2024-12-04,2024-12-05,Customer_707,Corporate,United States,Sample City,Sample State,South,Beverages,Beverages,Cola 750ml,42.75,1,0.05,4.52
2024-12-04,2024-12-06,Customer_205,Home Office,United States,Sample City,Sample State,West,Household,Household,Floor Cleaner 1L,1120.0,8,0.0,162.43
2024-12-04,2024-12-05,Customer_293,Consumer,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Face Wash 100ml,665.0,7,0.0,93.59
2024-12-04,2024-12-05,Customer_502,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,45.0,3,0.0,14.1
2024-12-04,2024-12-06,Customer_330,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Green Tea Box,712.5,5,0.05,196.43
2024-12-05,2024-12-08,Customer_621,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Hand Sanitizer 100ml,315.0,7,0.1,50.12
2024-12-05,2024-12-06,Customer_686,Consumer,United States,Sample City,Sample State,East,Household,Household,Floor Cleaner 1L,399.0,3,0.05,82.83
2024-12-05,2024-12-08,Customer_310,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Herbal Shampoo 180ml,288.0,3,0.2,50.34
2024-12-05,2024-12-08,Customer_463,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,153.0,2,0.1,17.75
2024-12-05,2024-12-06,Customer_292,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Mineral Water 1L,18.0,1,0.1,4.65
2024-12-05,2024-12-08,Customer_504,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,170.0,2,0.0,29.7
2024-12-05,2024-12-06,Customer_507,Home Office,United States,Sample City,Sample State,South,Household,Household,Laundry Detergent 1kg,420.0,2,0.0,102.18
2024-12-05,2024-12-06,Customer_580,Corporate,United States,Sample City,Sample State,West,Household,Household,Floor Cleaner 1L,756.0,6,0.1,229.79
2024-12-05,2024-12-08,Customer_234,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Classic Namkeen 200g,288.0,8,0.1,99.52
2024-12-05,2024-12-08,Customer_554,Consumer,United States,Sample City,Sample State,East,Household,Household,Laundry Detergent 1kg,567.0,3,0.1,93.88
2024-12-05,2024-12-08,Customer_864,Corporate,United States,Sample City,Sample State,West,Beverages,Beverages,Mineral Water 1L,57.0,3,0.05,8.75
2024-12-05,2024-12-06,Customer_499,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Classic Namkeen 200g,200.0,5,0.0,24.06
2024-12-05,2024-12-07,Customer_134,Corporate,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,176.0,2,0.2,27.69
2024-12-06,2024-12-07,Customer_927,Corporate,United States,Sample City,Sample State,South,Snacks,Snacks,Classic Namkeen 200g,256.0,8,0.2,48.87
2024-12-06,2024-12-09,Customer_601,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Dark Chocolate Bar,384.0,6,0.2,47.75
